_id	fema_string	disasternumber	state_code	incident_category	incident_description	incident_date	fips_state	fips_county	county_name
6443ad7adaa2a85b35537a54	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	023	Chippewa (County)
6443ad7adaa2a85b35537a55	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	033	Cottonwood (County)
6443ad7adaa2a85b35537a56	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	041	Douglas (County)
6443ad7adaa2a85b35537a57	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	051	Grant (County)
6443ad7adaa2a85b35537a58	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	067	Kandiyohi (County)
6443ad7adaa2a85b35537a59	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	073	Lac qui Parle (County)
6443ad7adaa2a85b35537a5a	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	081	Lincoln (County)
6443ad7adaa2a85b35537a5b	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	097	Morrison (County)
6443ad7adaa2a85b35537a5c	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	105	Nobles (County)
6443ad7adaa2a85b35537a5d	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	121	Pope (County)
6443ad7adaa2a85b35537a5e	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	127	Redwood (County)
6443ad7adaa2a85b35537a5f	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	129	Renville (County)
6443ad7adaa2a85b35537a60	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	145	Stearns (County)
6443ad7adaa2a85b35537a61	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	149	Stevens (County)
6443ad7adaa2a85b35537a62	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	151	Swift (County)
6443ad7adaa2a85b35537a63	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	153	Todd (County)
6443ad7adaa2a85b35537a64	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	155	Traverse (County)
6443ad7adaa2a85b35537a65	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	159	Wadena (County)
6443ad7adaa2a85b35537a66	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	167	Wilkin (County)
6443ad7adaa2a85b35537a67	DR-4658-MN	4658	MN	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-08T00:00:00.000Z	27	173	Yellow Medicine (County)
6443ad7adaa2a85b35537a68	DR-4657-OK	4657	OK	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2022-05-02T00:00:00.000Z	40	001	Adair (County)
6443ad7adaa2a85b35537a69	DR-4657-OK	4657	OK	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2022-05-02T00:00:00.000Z	40	021	Cherokee (County)
6443ad7adaa2a85b35537a6a	DR-4657-OK	4657	OK	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2022-05-02T00:00:00.000Z	40	101	Muskogee (County)
6443ad7adaa2a85b35537a6b	DR-4657-OK	4657	OK	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2022-05-02T00:00:00.000Z	40	111	Okmulgee (County)
6443ad7adaa2a85b35537a6c	DR-4657-OK	4657	OK	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2022-05-02T00:00:00.000Z	40	125	Pottawatomie (County)
6443ad7adaa2a85b35537a6d	DR-4657-OK	4657	OK	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2022-05-02T00:00:00.000Z	40	133	Seminole (County)
6443ad7adaa2a85b35537a6e	DR-4657-OK	4657	OK	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2022-05-02T00:00:00.000Z	40	143	Tulsa (County)
6443ad7adaa2a85b35537a6f	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	000	Flandreau Indian Reservation
6443ad7adaa2a85b35537a70	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	000	Lake Traverse (Sisseton) Indian Reservation
6443ad7adaa2a85b35537a71	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	003	Aurora (County)
6443ad7adaa2a85b35537a72	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	005	Beadle (County)
6443ad7adaa2a85b35537a73	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	009	Bon Homme (County)
6443ad7adaa2a85b35537a74	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	011	Brookings (County)
6443ad7adaa2a85b35537a75	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	027	Clay (County)
6443ad7adaa2a85b35537a76	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	029	Codington (County)
6443ad7adaa2a85b35537a77	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	037	Day (County)
6443ad7adaa2a85b35537a78	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	039	Deuel (County)
6443ad7adaa2a85b35537a79	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	051	Grant (County)
6443ad7adaa2a85b35537a7a	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	057	Hamlin (County)
6443ad7adaa2a85b35537a7b	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	061	Hanson (County)
6443ad7adaa2a85b35537a7c	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	067	Hutchinson (County)
6443ad7adaa2a85b35537a7d	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	077	Kingsbury (County)
6443ad7adaa2a85b35537a7e	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	079	Lake (County)
6443ad7adaa2a85b35537a7f	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	087	McCook (County)
6443ad7adaa2a85b35537a80	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	097	Miner (County)
6443ad7adaa2a85b35537a81	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	099	Minnehaha (County)
6443ad7adaa2a85b35537a82	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	101	Moody (County)
6443ad7adaa2a85b35537a83	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	109	Roberts (County)
6443ad7adaa2a85b35537a84	DR-4656-SD	4656	SD	Severe Storm	SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING	2022-05-12T00:00:00.000Z	46	125	Turner (County)
6443ad7adaa2a85b35537a85	DR-4648-AK	4648	AK	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2021-12-25T00:00:00.000Z	02	068	Denali (Borough)
6443ad7adaa2a85b35537a86	DR-4648-AK	4648	AK	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2021-12-25T00:00:00.000Z	02	090	Fairbanks North Star (Borough)
6443ad7adaa2a85b35537a87	DR-4648-AK	4648	AK	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2021-12-25T00:00:00.000Z	02	290	Yukon-Koyukuk (Census Area)
6443ad7adaa2a85b35537a88	DR-4646-AK	4646	AK	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2022-01-01T00:00:00.000Z	02	170	Matanuska-Susitna (Borough)
6443ad7adaa2a85b35537a89	DR-4645-TN	4645	TN	Severe Storm	SEVERE WINTER STORM	2022-02-03T00:00:00.000Z	47	033	Crockett (County)
6443ad7adaa2a85b35537a8a	DR-4645-TN	4645	TN	Severe Storm	SEVERE WINTER STORM	2022-02-03T00:00:00.000Z	47	047	Fayette (County)
6443ad7adaa2a85b35537a8b	DR-4645-TN	4645	TN	Severe Storm	SEVERE WINTER STORM	2022-02-03T00:00:00.000Z	47	075	Haywood (County)
6443ad7adaa2a85b35537a8c	DR-4645-TN	4645	TN	Severe Storm	SEVERE WINTER STORM	2022-02-03T00:00:00.000Z	47	097	Lauderdale (County)
6443ad7adaa2a85b35537a8d	DR-4645-TN	4645	TN	Severe Storm	SEVERE WINTER STORM	2022-02-03T00:00:00.000Z	47	157	Shelby (County)
6443ad7adaa2a85b35537a8e	DR-4645-TN	4645	TN	Severe Storm	SEVERE WINTER STORM	2022-02-03T00:00:00.000Z	47	167	Tipton (County)
6443ad7adaa2a85b35537a8f	DR-4645-TN	4645	TN	Severe Storm	SEVERE WINTER STORM	2022-02-03T00:00:00.000Z	47	183	Weakley (County)
6443ad7adaa2a85b35537a90	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	003	Albemarle (County)
6443ad7adaa2a85b35537a91	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	007	Amelia (County)
6443ad7adaa2a85b35537a92	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	011	Appomattox (County)
6443ad7adaa2a85b35537a93	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	029	Buckingham (County)
6443ad7adaa2a85b35537a94	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	033	Caroline (County)
6443ad7adaa2a85b35537a95	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	037	Charlotte (County)
6443ad7adaa2a85b35537a96	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	047	Culpeper (County)
6443ad7adaa2a85b35537a97	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	049	Cumberland (County)
6443ad7adaa2a85b35537a98	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	057	Essex (County)
6443ad7adaa2a85b35537a99	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	061	Fauquier (County)
6443ad7adaa2a85b35537a9a	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	065	Fluvanna (County)
6443ad7adaa2a85b35537a9b	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	075	Goochland (County)
6443ad7adaa2a85b35537a9c	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	079	Greene (County)
6443ad7adaa2a85b35537a9d	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	085	Hanover (County)
6443ad7adaa2a85b35537a9e	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	099	King George (County)
6443ad7adaa2a85b35537a9f	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	101	King William (County)
6443ad7adaa2a85b35537aa0	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	109	Louisa (County)
6443ad7adaa2a85b35537aa1	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	113	Madison (County)
6443ad7adaa2a85b35537aa2	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	125	Nelson (County)
6443ad7adaa2a85b35537aa3	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	137	Orange (County)
6443ad7adaa2a85b35537aa4	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	145	Powhatan (County)
6443ad7adaa2a85b35537aa5	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	147	Prince Edward (County)
6443ad7adaa2a85b35537aa6	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	157	Rappahannock (County)
6443ad7adaa2a85b35537aa7	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	177	Spotsylvania (County)
6443ad7adaa2a85b35537aa8	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	179	Stafford (County)
6443ad7adaa2a85b35537aa9	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	193	Westmoreland (County)
6443ad7adaa2a85b35537aaa	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	515	Bedford
6443ad7adaa2a85b35537aab	DR-4644-VA	4644	VA	Severe Storm	SEVERE WINTER STORM AND SNOWSTORM	2022-01-02T00:00:00.000Z	51	630	Fredericksburg
6443ad7adaa2a85b35537aac	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	019	Boyd (County)
6443ad7adaa2a85b35537aad	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	025	Breathitt (County)
6443ad7adaa2a85b35537aae	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	043	Carter (County)
6443ad7adaa2a85b35537aaf	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	047	Christian (County)
6443ad7adaa2a85b35537ab0	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	051	Clay (County)
6443ad7adaa2a85b35537ab1	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	071	Floyd (County)
6443ad7adaa2a85b35537ab2	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	087	Green (County)
6443ad7adaa2a85b35537ab3	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	115	Johnson (County)
6443ad7adaa2a85b35537ab4	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	119	Knott (County)
6443ad7adaa2a85b35537ab5	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	127	Lawrence (County)
6443ad7adaa2a85b35537ab6	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	189	Owsley (County)
6443ad7adaa2a85b35537ab7	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	195	Pike (County)
6443ad7adaa2a85b35537ab8	DR-4643-KY	4643	KY	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES	2021-12-31T00:00:00.000Z	21	217	Taylor (County)
6443ad7adaa2a85b35537ab9	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	007	Appanoose (County)
6443ad7adaa2a85b35537aba	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	009	Audubon (County)
6443ad7adaa2a85b35537abb	DR-4695-VT	4695	VT	Severe Storm	SEVERE STORM AND FLOODING	2022-12-22T00:00:00.000Z	50	009	Essex (County)
6443ad7adaa2a85b35537abc	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	021	Buena Vista (County)
6443ad7adaa2a85b35537abd	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	025	Calhoun (County)
6443ad7adaa2a85b35537abe	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	029	Cass (County)
6443ad7adaa2a85b35537abf	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	035	Cherokee (County)
6443ad7adaa2a85b35537ac0	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	051	Davis (County)
6443ad7adaa2a85b35537ac1	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	063	Emmet (County)
6443ad7adaa2a85b35537ac2	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	067	Floyd (County)
6443ad7adaa2a85b35537ac3	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	069	Franklin (County)
6443ad7adaa2a85b35537ac4	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	073	Greene (County)
6443ad7adaa2a85b35537ac5	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	077	Guthrie (County)
6443ad7adaa2a85b35537ac6	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	079	Hamilton (County)
6443ad7adaa2a85b35537ac7	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	081	Hancock (County)
6443ad7adaa2a85b35537ac8	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	089	Howard (County)
6443ad7adaa2a85b35537ac9	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	091	Humboldt (County)
6443ad7adaa2a85b35537aca	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	129	Mills (County)
6443ad7adaa2a85b35537acb	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	131	Mitchell (County)
6443ad7adaa2a85b35537acc	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	147	Palo Alto (County)
6443ad7adaa2a85b35537acd	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	151	Pocahontas (County)
6443ad7adaa2a85b35537ace	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	161	Sac (County)
6443ad7adaa2a85b35537acf	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	177	Van Buren (County)
6443ad7adaa2a85b35537ad0	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	187	Webster (County)
6443ad7adaa2a85b35537ad1	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	195	Worth (County)
6443ad7adaa2a85b35537ad2	DR-4642-IA	4642	IA	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES	2021-12-15T00:00:00.000Z	19	197	Wright (County)
6443ad7adaa2a85b35537ad3	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	001	Adams (County)
6443ad7adaa2a85b35537ad4	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	019	Buffalo (County)
6443ad7adaa2a85b35537ad5	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	021	Burt (County)
6443ad7adaa2a85b35537ad6	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	025	Cass (County)
6443ad7adaa2a85b35537ad7	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	039	Cuming (County)
6443ad7adaa2a85b35537ad8	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	059	Fillmore (County)
6443ad7adaa2a85b35537ad9	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	067	Gage (County)
6443ad7adaa2a85b35537ada	DR-4641-NE	4641	NE	Severe Storm	SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES 	2021-12-15T00:00:00.000Z	31	081	Hamilton (County)
